linha_id,data,componente,custo
L09,2025-04-01,custo_fixo_rateado,51649.59
L09,2025-04-01,custo_manutencao,27196.2
L09,2025-04-01,custo_pedagio,10550.25
L09,2025-04-01,custo_pneus,12191.4
L09,2025-04-01,custo_tripulacao,29437.2
L09,2025-05-01,custo_combustivel,102753.78
L09,2025-05-01,custo_fixo_rateado,51649.59
L09,2025-05-01,custo_manutencao,28102.74
L09,2025-05-01,custo_pedagio,10901.92
L09,2025-05-01,custo_pneus,12597.78
L09,2025-05-01,custo_tripulacao,30418.44
L09,2025-06-01,custo_combustivel,99439.14
L09,2025-06-01,custo_fixo_rateado,51649.59
L09,2025-06-01,custo_manutencao,27196.2
L09,2025-06-01,custo_pedagio,10550.25
L09,2025-06-01,custo_pneus,12191.4
L09,2025-06-01,custo_tripulacao,29437.2
L09,2025-07-01,custo_combustivel,102753.78
L09,2025-07-01,custo_fixo_rateado,51649.59
L09,2025-07-01,custo_manutencao,28102.74
L09,2025-07-01,custo_pedagio,10901.92
L09,2025-07-01,custo_pneus,12597.78
L09,2025-07-01,custo_tripulacao,30418.44
L09,2025-08-01,custo_combustivel,102753.78
L09,2025-08-01,custo_fixo_rateado,51649.59
L09,2025-08-01,custo_manutencao,28102.74
L09,2025-08-01,custo_pedagio,10901.92
L09,2025-08-01,custo_pneus,12597.78
L09,2025-08-01,custo_tripulacao,30418.44
L09,2025-09-01,custo_combustivel,99439.14
L09,2025-09-01,custo_fixo_rateado,51649.59
L09,2025-09-01,custo_manutencao,27196.2
L09,2025-09-01,custo_pedagio,10550.25
L09,2025-09-01,custo_pneus,12191.4
L09,2025-09-01,custo_tripulacao,29437.2
L09,2025-10-01,custo_combustivel,102753.78
L09,2025-10-01,custo_fixo_rateado,51649.59
L09,2025-10-01,custo_manutencao,28102.74
L09,2025-10-01,custo_pedagio,10901.92
L09,2025-10-01,custo_pneus,12597.78
L09,2025-10-01,custo_tripulacao,30418.44
L09,2025-11-01,custo_combustivel,99439.14
L09,2025-11-01,custo_fixo_rateado,51649.59
L09,2025-11-01,custo_manutencao,27196.2
L09,2025-11-01,custo_pedagio,10550.25
L09,2025-11-01,custo_pneus,12191.4
L09,2025-11-01,custo_tripulacao,29437.2
L09,2025-12-01,custo_combustivel,102753.78
L09,2025-12-01,custo_fixo_rateado,51649.59
L09,2025-12-01,custo_manutencao,28102.74
L09,2025-12-01,custo_pedagio,10901.92
L09,2025-12-01,custo_pneus,12597.78
L09,2025-12-01,custo_tripulacao,30418.44
L09,2026-01-01,custo_combustivel,102753.78
L09,2026-01-01,custo_fixo_rateado,51649.59
L09,2026-01-01,custo_manutencao,28102.74
L09,2026-01-01,custo_pedagio,10901.92
L09,2026-01-01,custo_pneus,12597.78
L09,2026-01-01,custo_tripulacao,30418.44
L09,2026-02-01,custo_combustivel,92809.86
L09,2026-02-01,custo_fixo_rateado,51649.59
L09,2026-02-01,custo_manutencao,25383.12
L09,2026-02-01,custo_pedagio,9846.9
L09,2026-02-01,custo_pneus,11378.64
L09,2026-02-01,custo_tripulacao,27474.72
L09,2026-03-01,custo_combustivel,102753.78
L09,2026-03-01,custo_fixo_rateado,51649.59
L09,2026-03-01,custo_manutencao,28102.74
L09,2026-03-01,custo_pedagio,10901.92
L09,2026-03-01,custo_pneus,12597.78
L09,2026-03-01,custo_tripulacao,30418.44
L09,2026-04-01,custo_combustivel,99439.14
L09,2026-04-01,custo_fixo_rateado,51649.59
L09,2026-04-01,custo_manutencao,27196.2
L09,2026-04-01,custo_pedagio,10550.25
L09,2026-04-01,custo_pneus,12191.4
L09,2026-04-01,custo_tripulacao,29437.2
L09,2026-05-01,custo_combustivel,102753.78
L09,2026-05-01,custo_fixo_rateado,51649.59
L09,2026-05-01,custo_manutencao,28102.74
L09,2026-05-01,custo_pedagio,10901.92
L09,2026-05-01,custo_pneus,12597.78
L09,2026-05-01,custo_tripulacao,30418.44
L09,2026-06-01,custo_combustivel,99439.14
L09,2026-06-01,custo_fixo_rateado,51649.59
L09,2026-06-01,custo_manutencao,27196.2
L09,2026-06-01,custo_pedagio,10550.25
L09,2026-06-01,custo_pneus,12191.4
L09,2026-06-01,custo_tripulacao,29437.2
L09,2026-07-01,custo_combustivel,102753.78
L09,2026-07-01,custo_fixo_rateado,51649.59
L09,2026-07-01,custo_manutencao,28102.74
L09,2026-07-01,custo_pedagio,10901.92
L09,2026-07-01,custo_pneus,12597.78
L09,2026-07-01,custo_tripulacao,30418.44
L09,2026-08-01,custo_combustivel,102753.78
L09,2026-08-01,custo_fixo_rateado,51649.59
L09,2026-08-01,custo_manutencao,28102.74
L09,2026-08-01,custo_pedagio,10901.92
L09,2026-08-01,custo_pneus,12597.78
L09,2026-08-01,custo_tripulacao,30418.44
L09,2026-09-01,custo_combustivel,99439.14
L09,2026-09-01,custo_fixo_rateado,51649.59
L09,2026-09-01,custo_manutencao,27196.2
L09,2026-09-01,custo_pedagio,10550.25
L09,2026-09-01,custo_pneus,12191.4
L09,2026-09-01,custo_tripulacao,29437.2
L10,2024-10-01,custo_combustivel,68252.7
L10,2024-10-01,custo_fixo_rateado,35490.5
L10,2024-10-01,custo_manutencao,22207.1
L10,2024-10-01,custo_pedagio,1831.17
L10,2024-10-01,custo_pneus,8656.44
L10,2024-10-01,custo_tripulacao,20797.9
L10,2024-11-01,custo_combustivel,66051.0
L10,2024-11-01,custo_fixo_rateado,35490.5
L10,2024-11-01,custo_manutencao,21490.74
L10,2024-11-01,custo_pedagio,1772.1
L10,2024-11-01,custo_pneus,8377.2
L10,2024-11-01,custo_tripulacao,20127.0
L10,2024-12-01,custo_combustivel,68252.7
L10,2024-12-01,custo_fixo_rateado,35490.5
L10,2024-12-01,custo_manutencao,22207.1
L10,2024-12-01,custo_pedagio,1831.17
L10,2024-12-01,custo_pneus,8656.44
L10,2024-12-01,custo_tripulacao,20797.9
L10,2025-01-01,custo_combustivel,68252.7
L10,2025-01-01,custo_fixo_rateado,35490.5
L10,2025-01-01,custo_manutencao,22207.1
L10,2025-01-01,custo_pedagio,1831.17
L10,2025-01-01,custo_pneus,8656.44
L10,2025-01-01,custo_tripulacao,20797.9
L10,2025-02-01,custo_combustivel,61647.6
L10,2025-02-01,custo_fixo_rateado,35490.5
L10,2025-02-01,custo_manutencao,20058.02
L10,2025-02-01,custo_pedagio,1653.96
L10,2025-02-01,custo_pneus,7818.72
L10,2025-02-01,custo_tripulacao,18785.2
L10,2025-03-01,custo_combustivel,68252.7
L10,2025-03-01,custo_fixo_rateado,35490.5
L10,2025-03-01,custo_manutencao,22207.1
L10,2025-03-01,custo_pedagio,1831.17
L10,2025-03-01,custo_pneus,8656.44
L10,2025-03-01,custo_tripulacao,20797.9
L10,2025-04-01,custo_combustivel,66051.0
L10,2025-04-01,custo_fixo_rateado,35490.5
L10,2025-04-01,custo_manutencao,21490.74
L10,2025-04-01,custo_pedagio,1772.1
L10,2025-04-01,custo_pneus,8377.2
L10,2025-04-01,custo_tripulacao,20127.0
L10,2025-05-01,custo_combustivel,68252.7
L10,2025-05-01,custo_fixo_rateado,35490.5
L10,2025-05-01,custo_manutencao,22207.1
L10,2025-05-01,custo_pedagio,1831.17
L10,2025-05-01,custo_pneus,8656.44
L10,2025-05-01,custo_tripulacao,20797.9
L10,2025-06-01,custo_combustivel,66051.0
L10,2025-06-01,custo_fixo_rateado,35490.5
L10,2025-06-01,custo_manutencao,21490.74
L10,2025-06-01,custo_pedagio,1772.1
L10,2025-06-01,custo_pneus,8377.2
L10,2025-06-01,custo_tripulacao,20127.0
L10,2025-07-01,custo_combustivel,68252.7
L10,2025-07-01,custo_fixo_rateado,35490.5
L10,2025-07-01,custo_manutencao,22207.1
L10,2025-07-01,custo_pedagio,1831.17
L10,2025-07-01,custo_pneus,8656.44
L10,2025-07-01,custo_tripulacao,20797.9
L10,2025-08-01,custo_combustivel,68252.7
L10,2025-08-01,custo_fixo_rateado,35490.5
L10,2025-08-01,custo_manutencao,22207.1
L10,2025-08-01,custo_pedagio,1831.17
L10,2025-08-01,custo_pneus,8656.44
L10,2025-08-01,custo_tripulacao,20797.9
L10,2025-09-01,custo_combustivel,66051.0
L10,2025-09-01,custo_fixo_rateado,35490.5
L10,2025-09-01,custo_manutencao,21490.74
L10,2025-09-01,custo_pedagio,1772.1
L10,2025-09-01,custo_pneus,8377.2
L10,2025-09-01,custo_tripulacao,20127.0
L10,2025-10-01,custo_combustivel,68252.7
L10,2025-10-01,custo_fixo_rateado,35490.5
L10,2025-10-01,custo_manutencao,22207.1
L10,2025-10-01,custo_pedagio,1831.17
L10,2025-10-01,custo_pneus,8656.44
L10,2025-10-01,custo_tripulacao,20797.9
L10,2025-11-01,custo_combustivel,66051.0
L10,2025-11-01,custo_fixo_rateado,35490.5
L10,2025-11-01,custo_manutencao,21490.74
L10,2025-11-01,custo_pedagio,1772.1
L10,2025-11-01,custo_pneus,8377.2
L10,2025-11-01,custo_tripulacao,20127.0
L10,2025-12-01,custo_combustivel,68252.7
L10,2025-12-01,custo_fixo_rateado,35490.5
L10,2025-12-01,custo_manutencao,22207.1
L10,2025-12-01,custo_pedagio,1831.17
L10,2025-12-01,custo_pneus,8656.44
L10,2025-12-01,custo_tripulacao,20797.9
L10,2026-01-01,custo_combustivel,68252.7
L10,2026-01-01,custo_fixo_rateado,35490.5
L10,2026-01-01,custo_manutencao,22207.1
L10,2026-01-01,custo_pedagio,1831.17
L10,2026-01-01,custo_pneus,8656.44
L10,2026-01-01,custo_tripulacao,20797.9
L10,2026-02-01,custo_combustivel,61647.6
L10,2026-02-01,custo_fixo_rateado,35490.5
L10,2026-02-01,custo_manutencao,20058.02
L10,2026-02-01,custo_pedagio,1653.96
L10,2026-02-01,custo_pneus,7818.72
L10,2026-02-01,custo_tripulacao,18785.2
L10,2026-03-01,custo_combustivel,68252.7
L10,2026-03-01,custo_fixo_rateado,35490.5
L10,2026-03-01,custo_manutencao,22207.1
L10,2026-03-01,custo_pedagio,1831.17
L10,2026-03-01,custo_pneus,8656.44
L10,2026-03-01,custo_tripulacao,20797.9
L10,2026-04-01,custo_combustivel,66051.0
L10,2026-04-01,custo_fixo_rateado,35490.5
L10,2026-04-01,custo_manutencao,21490.74
L10,2026-04-01,custo_pedagio,1772.1
L10,2026-04-01,custo_pneus,8377.2
L10,2026-04-01,custo_tripulacao,20127.0
L10,2026-05-01,custo_combustivel,68252.7
L10,2026-05-01,custo_fixo_rateado,35490.5
L10,2026-05-01,custo_manutencao,22207.1
L10,2026-05-01,custo_pedagio,1831.17
L10,2026-05-01,custo_pneus,8656.44
L10,2026-05-01,custo_tripulacao,20797.9
L10,2026-06-01,custo_combustivel,66051.0
L10,2026-06-01,custo_fixo_rateado,35490.5
L10,2026-06-01,custo_manutencao,21490.74
L10,2026-06-01,custo_pedagio,1772.1
L10,2026-06-01,custo_pneus,8377.2
L10,2026-06-01,custo_tripulacao,20127.0
L10,2026-07-01,custo_combustivel,68252.7
L10,2026-07-01,custo_fixo_rateado,35490.5
L10,2026-07-01,custo_manutencao,22207.1
L10,2026-07-01,custo_pedagio,1831.17
L10,2026-07-01,custo_pneus,8656.44
L10,2026-07-01,custo_tripulacao,20797.9
L10,2026-08-01,custo_combustivel,68252.7
L10,2026-08-01,custo_fixo_rateado,35490.5
L10,2026-08-01,custo_manutencao,22207.1
L10,2026-08-01,custo_pedagio,1831.17
L10,2026-08-01,custo_pneus,8656.44
L10,2026-08-01,custo_tripulacao,20797.9
L10,2026-09-01,custo_combustivel,66051.0
L10,2026-09-01,custo_fixo_rateado,35490.5
L10,2026-09-01,custo_manutencao,21490.74
L10,2026-09-01,custo_pedagio,1772.1
L10,2026-09-01,custo_pneus,8377.2
L10,2026-09-01,custo_tripulacao,20127.0
L11,2024-10-01,custo_combustivel,203128.91
L11,2024-10-01,custo_fixo_rateado,96822.32
L11,2024-10-01,custo_manutencao,52681.4
L11,2024-10-01,custo_pedagio,20436.75
L11,2024-10-01,custo_pneus,23615.8
L11,2024-10-01,custo_tripulacao,55934.85
L11,2024-11-01,custo_combustivel,196576.36
L11,2024-11-01,custo_fixo_rateado,96822.32
L11,2024-11-01,custo_manutencao,50982.0
L11,2024-11-01,custo_pedagio,19777.5
L11,2024-11-01,custo_pneus,22854.0
L11,2024-11-01,custo_tripulacao,54130.5
L11,2024-12-01,custo_combustivel,203128.91
L11,2024-12-01,custo_fixo_rateado,96822.32
L11,2024-12-01,custo_manutencao,52681.4
L11,2024-12-01,custo_pedagio,20436.75
L11,2024-12-01,custo_pneus,23615.8
L11,2024-12-01,custo_tripulacao,55934.85
L11,2025-01-01,custo_combustivel,203128.91
L11,2025-01-01,custo_fixo_rateado,96822.32
L11,2025-01-01,custo_manutencao,52681.4
L11,2025-01-01,custo_pedagio,20436.75
L11,2025-01-01,custo_pneus,23615.8
L11,2025-01-01,custo_tripulacao,55934.85
L11,2025-02-01,custo_combustivel,183471.27
L11,2025-02-01,custo_fixo_rateado,96822.32
L11,2025-02-01,custo_manutencao,47583.2
L11,2025-02-01,custo_pedagio,18459.0
L11,2025-02-01,custo_pneus,21330.4
L11,2025-02-01,custo_tripulacao,50521.8
L11,2025-03-01,custo_combustivel,203128.91
L11,2025-03-01,custo_fixo_rateado,96822.32
L11,2025-03-01,custo_manutencao,52681.4
L11,2025-03-01,custo_pedagio,20436.75
L11,2025-03-01,custo_pneus,23615.8
L11,2025-03-01,custo_tripulacao,55934.85
L11,2025-04-01,custo_combustivel,196576.36
L11,2025-04-01,custo_fixo_rateado,96822.32
L11,2025-04-01,custo_manutencao,50982.0
L11,2025-04-01,custo_pedagio,19777.5
L11,2025-04-01,custo_pneus,22854.0
L11,2025-04-01,custo_tripulacao,54130.5
L11,2025-05-01,custo_combustivel,203128.91
L11,2025-05-01,custo_fixo_rateado,96822.32
L11,2025-05-01,custo_manutencao,52681.4
L11,2025-05-01,custo_pedagio,20436.75
L11,2025-05-01,custo_pneus,23615.8
L11,2025-05-01,custo_tripulacao,55934.85
L11,2025-06-01,custo_combustivel,196576.36
L11,2025-06-01,custo_fixo_rateado,96822.32
L11,2025-06-01,custo_manutencao,50982.0
L11,2025-06-01,custo_pedagio,19777.5
L11,2025-06-01,custo_pneus,22854.0
L11,2025-06-01,custo_tripulacao,54130.5
L11,2025-07-01,custo_combustivel,203128.91
L11,2025-07-01,custo_fixo_rateado,96822.32
L11,2025-07-01,custo_manutencao,52681.4
L11,2025-07-01,custo_pedagio,20436.75
L11,2025-07-01,custo_pneus,23615.8
L11,2025-07-01,custo_tripulacao,55934.85
L11,2025-08-01,custo_combustivel,203128.91
L11,2025-08-01,custo_fixo_rateado,96822.32
L11,2025-08-01,custo_manutencao,52681.4
L11,2025-08-01,custo_pedagio,20436.75
L11,2025-08-01,custo_pneus,23615.8
L11,2025-08-01,custo_tripulacao,55934.85
L11,2025-09-01,custo_combustivel,196576.36
L11,2025-09-01,custo_fixo_rateado,96822.32
L11,2025-09-01,custo_manutencao,50982.0
L11,2025-09-01,custo_pedagio,19777.5
L11,2025-09-01,custo_pneus,22854.0
L11,2025-09-01,custo_tripulacao,54130.5
L11,2025-10-01,custo_combustivel,203128.91
L11,2025-10-01,custo_fixo_rateado,96822.32
L11,2025-10-01,custo_manutencao,52681.4
L11,2025-10-01,custo_pedagio,20436.75
L11,2025-10-01,custo_pneus,23615.8
L11,2025-10-01,custo_tripulacao,55934.85
L11,2025-11-01,custo_combustivel,196576.36
L11,2025-11-01,custo_fixo_rateado,96822.32
L11,2025-11-01,custo_manutencao,50982.0
L11,2025-11-01,custo_pedagio,19777.5
L11,2025-11-01,custo_pneus,22854.0
L11,2025-11-01,custo_tripulacao,54130.5
L11,2025-12-01,custo_combustivel,203128.91
L11,2025-12-01,custo_fixo_rateado,96822.32
L11,2025-12-01,custo_manutencao,52681.4
L11,2025-12-01,custo_pedagio,20436.75
L11,2025-12-01,custo_pneus,23615.8
L11,2025-12-01,custo_tripulacao,55934.85
L11,2026-01-01,custo_combustivel,203128.91
L11,2026-01-01,custo_fixo_rateado,96822.32
L11,2026-01-01,custo_manutencao,52681.4
L11,2026-01-01,custo_pedagio,20436.75
L11,2026-01-01,custo_pneus,23615.8
L11,2026-01-01,custo_tripulacao,55934.85
L11,2026-02-01,custo_combustivel,183471.27
L11,2026-02-01,custo_fixo_rateado,96822.32
L11,2026-02-01,custo_manutencao,47583.2
L11,2026-02-01,custo_pedagio,18459.0
L11,2026-02-01,custo_pneus,21330.4
L11,2026-02-01,custo_tripulacao,50521.8
L11,2026-03-01,custo_combustivel,203128.91
L11,2026-03-01,custo_fixo_rateado,96822.32
L11,2026-03-01,custo_manutencao,52681.4
L11,2026-03-01,custo_pedagio,20436.75
L11,2026-03-01,custo_pneus,23615.8
L11,2026-03-01,custo_tripulacao,55934.85
L11,2026-04-01,custo_combustivel,196576.36
L11,2026-04-01,custo_fixo_rateado,96822.32
L11,2026-04-01,custo_manutencao,50982.0
L11,2026-04-01,custo_pedagio,19777.5
L11,2026-04-01,custo_pneus,22854.0
L11,2026-04-01,custo_tripulacao,54130.5
L11,2026-05-01,custo_combustivel,203128.91
L11,2026-05-01,custo_fixo_rateado,96822.32
L11,2026-05-01,custo_manutencao,52681.4
L11,2026-05-01,custo_pedagio,20436.75
L11,2026-05-01,custo_pneus,23615.8
L11,2026-05-01,custo_tripulacao,55934.85
L11,2026-06-01,custo_combustivel,196576.36
L11,2026-06-01,custo_fixo_rateado,96822.32
L11,2026-06-01,custo_manutencao,50982.0
L11,2026-06-01,custo_pedagio,19777.5
L11,2026-06-01,custo_pneus,22854.0
L11,2026-06-01,custo_tripulacao,54130.5
L11,2026-07-01,custo_combustivel,203128.91
L11,2026-07-01,custo_fixo_rateado,96822.32
L11,2026-07-01,custo_manutencao,52681.4
L11,2026-07-01,custo_pedagio,20436.75
L11,2026-07-01,custo_pneus,23615.8
L11,2026-07-01,custo_tripulacao,55934.85
L11,2026-08-01,custo_combustivel,203128.91
L11,2026-08-01,custo_fixo_rateado,96822.32
L11,2026-08-01,custo_manutencao,52681.4
L11,2026-08-01,custo_pedagio,20436.75
L11,2026-08-01,custo_pneus,23615.8
L11,2026-08-01,custo_tripulacao,55934.85
L11,2026-09-01,custo_combustivel,196576.36
L11,2026-09-01,custo_fixo_rateado,96822.32
L11,2026-09-01,custo_manutencao,50982.0
L11,2026-09-01,custo_pedagio,19777.5
L11,2026-09-01,custo_pneus,22854.0
L11,2026-09-01,custo_tripulacao,54130.5
L12,2024-10-01,custo_combustivel,154623.72
L12,2024-10-01,custo_fixo_rateado,77722.22
L12,2024-10-01,custo_manutencao,42288.96
L12,2024-10-01,custo_pedagio,16405.2
L12,2024-10-01,custo_pneus,18957.12
L12,2024-10-01,custo_tripulacao,44863.2
L12,2024-11-01,custo_combustivel,149635.86
L12,2024-11-01,custo_fixo_rateado,77722.22
L12,2024-11-01,custo_manutencao,40924.8
L12,2024-11-01,custo_pedagio,15876.0
L12,2024-11-01,custo_pneus,18345.6
L12,2024-11-01,custo_tripulacao,43416.0
L12,2024-12-01,custo_combustivel,154623.72
L12,2024-12-01,custo_fixo_rateado,77722.22
L12,2024-12-01,custo_manutencao,42288.96
L12,2024-12-01,custo_pedagio,16405.2
L12,2024-12-01,custo_pneus,18957.12
L12,2024-12-01,custo_tripulacao,44863.2
L12,2025-01-01,custo_combustivel,154623.72
L12,2025-01-01,custo_fixo_rateado,77722.22
L12,2025-01-01,custo_manutencao,42288.96
L12,2025-01-01,custo_pedagio,16405.2
L12,2025-01-01,custo_pneus,18957.12
L12,2025-01-01,custo_tripulacao,44863.2
L12,2025-02-01,custo_combustivel,139660.14
L12,2025-02-01,custo_fixo_rateado,77722.22
L12,2025-02-01,custo_manutencao,38196.48
L12,2025-02-01,custo_pedagio,14817.6
L12,2025-02-01,custo_pneus,17122.56
L12,2025-02-01,custo_tripulacao,40521.6
L12,2025-03-01,custo_combustivel,154623.72
L12,2025-03-01,custo_fixo_rateado,77722.22
L12,2025-03-01,custo_manutencao,42288.96
L12,2025-03-01,custo_pedagio,16405.2
L12,2025-03-01,custo_pneus,18957.12
L12,2025-03-01,custo_tripulacao,44863.2
L12,2025-04-01,custo_combustivel,149635.86
L12,2025-04-01,custo_fixo_rateado,77722.22
L12,2025-04-01,custo_manutencao,40924.8
L12,2025-04-01,custo_pedagio,15876.0
L12,2025-04-01,custo_pneus,18345.6
L12,2025-04-01,custo_tripulacao,43416.0
L12,2025-05-01,custo_combustivel,154623.72
L12,2025-05-01,custo_fixo_rateado,77722.22
L12,2025-05-01,custo_manutencao,42288.96
L12,2025-05-01,custo_pedagio,16405.2
L12,2025-05-01,custo_pneus,18957.12
L12,2025-05-01,custo_tripulacao,44863.2
L12,2025-06-01,custo_combustivel,149635.86
L12,2025-06-01,custo_fixo_rateado,77722.22
L12,2025-06-01,custo_manutencao,40924.8
L12,2025-06-01,custo_pedagio,15876.0
L12,2025-06-01,custo_pneus,18345.6
L12,2025-06-01,custo_tripulacao,43416.0
L12,2025-07-01,custo_combustivel,154623.72
L12,2025-07-01,custo_fixo_rateado,77722.22
L12,2025-07-01,custo_manutencao,42288.96
L12,2025-07-01,custo_pedagio,16405.2
L12,2025-07-01,custo_pneus,18957.12
L12,2025-07-01,custo_tripulacao,44863.2
L12,2025-08-01,custo_combustivel,154623.72
L12,2025-08-01,custo_fixo_rateado,77722.22
L12,2025-08-01,custo_manutencao,42288.96
L12,2025-08-01,custo_pedagio,16405.2
L12,2025-08-01,custo_pneus,18957.12
L12,2025-08-01,custo_tripulacao,44863.2
L12,2025-09-01,custo_combustivel,149635.86
L12,2025-09-01,custo_fixo_rateado,77722.22
L12,2025-09-01,custo_manutencao,40924.8
L12,2025-09-01,custo_pedagio,15876.0
L12,2025-09-01,custo_pneus,18345.6
L12,2025-09-01,custo_tripulacao,43416.0
L12,2025-10-01,custo_combustivel,154623.72
L12,2025-10-01,custo_fixo_rateado,77722.22
L12,2025-10-01,custo_manutencao,42288.96
L12,2025-10-01,custo_pedagio,16405.2
L12,2025-10-01,custo_pneus,18957.12
L12,2025-10-01,custo_tripulacao,44863.2
L12,2025-11-01,custo_combustivel,149635.86
L12,2025-11-01,custo_fixo_rateado,77722.22
L12,2025-11-01,custo_manutencao,40924.8
L12,2025-11-01,custo_pedagio,15876.0
L12,2025-11-01,custo_pneus,18345.6
L12,2025-11-01,custo_tripulacao,43416.0
L12,2025-12-01,custo_combustivel,154623.72
L12,2025-12-01,custo_fixo_rateado,77722.22
L12,2025-12-01,custo_manutencao,42288.96
L12,2025-12-01,custo_pedagio,16405.2
L12,2025-12-01,custo_pneus,18957.12
L12,2025-12-01,custo_tripulacao,44863.2
L12,2026-01-01,custo_combustivel,154623.72
L12,2026-01-01,custo_fixo_rateado,77722.22
L12,2026-01-01,custo_manutencao,42288.96
L12,2026-01-01,custo_pedagio,16405.2
L12,2026-01-01,custo_pneus,18957.12
L12,2026-01-01,custo_tripulacao,44863.2
L12,2026-02-01,custo_combustivel,139660.14
L12,2026-02-01,custo_fixo_rateado,77722.22
L12,2026-02-01,custo_manutencao,38196.48
L12,2026-02-01,custo_pedagio,14817.6
L12,2026-02-01,custo_pneus,17122.56
L12,2026-02-01,custo_tripulacao,40521.6
L12,2026-03-01,custo_combustivel,154623.72
L12,2026-03-01,custo_fixo_rateado,77722.22
L12,2026-03-01,custo_manutencao,42288.96
L12,2026-03-01,custo_pedagio,16405.2
L12,2026-03-01,custo_pneus,18957.12
L12,2026-03-01,custo_tripulacao,44863.2
L12,2026-04-01,custo_combustivel,149635.86
L12,2026-04-01,custo_fixo_rateado,77722.22
L12,2026-04-01,custo_manutencao,40924.8
L12,2026-04-01,custo_pedagio,15876.0
L12,2026-04-01,custo_pneus,18345.6
L12,2026-04-01,custo_tripulacao,43416.0
L12,2026-05-01,custo_combustivel,154623.72
L12,2026-05-01,custo_fixo_rateado,77722.22
L12,2026-05-01,custo_manutencao,42288.96
L12,2026-05-01,custo_pedagio,16405.2
L12,2026-05-01,custo_pneus,18957.12
L12,2026-05-01,custo_tripulacao,44863.2
L12,2026-06-01,custo_combustivel,149635.86
L12,2026-06-01,custo_fixo_rateado,77722.22
L12,2026-06-01,custo_manutencao,40924.8
L12,2026-06-01,custo_pedagio,15876.0
L12,2026-06-01,custo_pneus,18345.6
L12,2026-06-01,custo_tripulacao,43416.0
L12,2026-07-01,custo_combustivel,154623.72
L12,2026-07-01,custo_fixo_rateado,77722.22
L12,2026-07-01,custo_manutencao,42288.96
L12,2026-07-01,custo_pedagio,16405.2
L12,2026-07-01,custo_pneus,18957.12
L12,2026-07-01,custo_tripulacao,44863.2
L12,2026-08-01,custo_combustivel,154623.72
L12,2026-08-01,custo_fixo_rateado,77722.22
L12,2026-08-01,custo_manutencao,42288.96
L12,2026-08-01,custo_pedagio,16405.2
L12,2026-08-01,custo_pneus,18957.12
L12,2026-08-01,custo_tripulacao,44863.2
L12,2026-09-01,custo_combustivel,149635.86
L12,2026-09-01,custo_fixo_rateado,77722.22
L12,2026-09-01,custo_manutencao,40924.8
L12,2026-09-01,custo_pedagio,15876.0
L12,2026-09-01,custo_pneus,18345.6
L12,2026-09-01,custo_tripulacao,43416.0
L13,2024-10-01,custo_combustivel,74734.8
L13,2024-10-01,custo_fixo_rateado,38861.11
L13,2024-10-01,custo_manutencao,24316.15
L13,2024-10-01,custo_pedagio,2005.08
L13,2024-10-01,custo_pneus,9478.56
L13,2024-10-01,custo_tripulacao,22431.6
L13,2024-11-01,custo_combustivel,72324.0
L13,2024-11-01,custo_fixo_rateado,38861.11
L13,2024-11-01,custo_manutencao,23531.76
L13,2024-11-01,custo_pedagio,1940.4
L13,2024-11-01,custo_pneus,9172.8
L13,2024-11-01,custo_tripulacao,21708.0
L13,2024-12-01,custo_combustivel,74734.8
L13,2024-12-01,custo_fixo_rateado,38861.11
L13,2024-12-01,custo_manutencao,24316.15
L13,2024-12-01,custo_pedagio,2005.08
L13,2024-12-01,custo_pneus,9478.56
L13,2024-12-01,custo_tripulacao,22431.6
L13,2025-01-01,custo_combustivel,74734.8
L13,2025-01-01,custo_fixo_rateado,38861.11
L13,2025-01-01,custo_manutencao,24316.15
L13,2025-01-01,custo_pedagio,2005.08
L13,2025-01-01,custo_pneus,9478.56
L13,2025-01-01,custo_tripulacao,22431.6
L13,2025-02-01,custo_combustivel,67502.4
L13,2025-02-01,custo_fixo_rateado,38861.11
L13,2025-02-01,custo_manutencao,21962.98
L13,2025-02-01,custo_pedagio,1811.04
L13,2025-02-01,custo_pneus,8561.28
L13,2025-02-01,custo_tripulacao,20260.8
L13,2025-03-01,custo_combustivel,74734.8
L13,2025-03-01,custo_fixo_rateado,38861.11
L13,2025-03-01,custo_manutencao,24316.15
L13,2025-03-01,custo_pedagio,2005.08
L13,2025-03-01,custo_pneus,9478.56
L13,2025-03-01,custo_tripulacao,22431.6
L13,2025-04-01,custo_combustivel,72324.0
L13,2025-04-01,custo_fixo_rateado,38861.11
L13,2025-04-01,custo_manutencao,23531.76
L13,2025-04-01,custo_pedagio,1940.4
L13,2025-04-01,custo_pneus,9172.8
L13,2025-04-01,custo_tripulacao,21708.0
L13,2025-05-01,custo_combustivel,74734.8
L13,2025-05-01,custo_fixo_rateado,38861.11
L13,2025-05-01,custo_manutencao,24316.15
L13,2025-05-01,custo_pedagio,2005.08
L13,2025-05-01,custo_pneus,9478.56
L13,2025-05-01,custo_tripulacao,22431.6
L13,2025-06-01,custo_combustivel,72324.0
L13,2025-06-01,custo_fixo_rateado,38861.11
L13,2025-06-01,custo_manutencao,23531.76
L13,2025-06-01,custo_pedagio,1940.4
L13,2025-06-01,custo_pneus,9172.8
L13,2025-06-01,custo_tripulacao,21708.0
L13,2025-07-01,custo_combustivel,74734.8
L13,2025-07-01,custo_fixo_rateado,38861.11
